Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
135.680,-4.69,-0.78,0.00,14.47,0.78,0.77,1.000,0.00,-3.85,39.50,12.55,71.6,38.16,2.52,3095,2.02,18.4,19.61,0
135.782,-3.12,-0.78,0.00,14.59,0.75,0.75,1.000,0.00,-3.85,39.50,12.60,71.6,38.54,2.54,3110,2.17,18.4,19.61,0
135.873,-1.56,-0.78,0.00,14.70,0.50,0.74,1.000,0.00,-3.85,39.50,12.61,71.6,38.05,2.52,3111,2.20,18.4,19.61,0
135.975,-0.78,-0.78,0.00,14.81,0.23,0.74,1.000,0.00,-3.85,39.50,12.57,71.6,38.17,2.54,3101,2.24,18.4,19.61,0
136.075,0.78,-0.78,0.00,14.70,0.16,0.74,1.000,0.00,-3.85,39.50,12.60,71.6,38.68,2.54,3108,2.27,18.4,19.61,0
136.173,1.56,-0.78,0.00,14.59,0.14,0.74,1.000,0.00,-3.85,39.50,12.61,71.6,38.29,2.54,3110,2.30,18.4,19.61,0
136.274,1.56,-0.78,-0.12,14.47,0.20,0.74,1.000,0.00,-3.85,40.00,12.75,71.6,37.45,2.50,3146,2.18,18.0,19.61,0
136.379,1.56,-0.78,-0.12,14.36,0.60,0.72,1.000,0.00,-3.50,40.50,12.80,71.6,37.21,2.50,3158,1.95,18.0,19.61,0
136.472,1.56,-0.78,-0.12,14.47,0.80,0.71,1.000,0.00,-3.50,40.50,12.06,71.6,37.22,2.50,3141,2.09,18.0,20.00,0
136.579,2.34,-0.78,0.00,14.59,0.79,0.71,1.000,0.00,-3.50,40.50,12.76,71.6,37.47,2.50,3148,2.14,18.0,19.61,0
136.673,2.34,-0.78,0.00,14.47,0.73,0.71,1.000,0.00,-3.50,40.50,12.87,71.6,36.36,2.48,3176,2.17,17.3,20.00,0
136.778,1.56,-0.78,-0.12,14.36,0.79,0.69,1.000,0.00,-3.50,41.00,12.23,71.6,34.92,2.46,3185,1.74,16.9,20.00,0
136.877,3.12,-0.78,0.00,14.47,0.84,0.67,1.000,0.00,-3.50,41.00,12.15,71.6,35.29,2.46,3165,1.79,16.9,20.00,0
136.979,3.91,-0.78,0.00,14.59,0.78,0.67,1.000,0.00,-3.50,41.00,12.27,71.6,34.80,2.46,3196,1.86,16.9,20.00,0
137.076,4.69,-0.78,0.00,14.59,0.73,0.66,1.000,0.00,-3.50,41.00,11.60,71.6,33.81,2.42,3200,1.98,16.1,20.00,0
137.174,3.12,-0.78,-0.12,14.36,0.76,0.63,1.000,0.00,-3.50,41.50,10.86,71.6,31.40,2.32,3181,1.43,14.5,20.00,0
137.274,0.78,-0.78,-0.25,14.01,0.85,0.57,1.000,0.00,-3.50,42.50,7.51,71.6,19.08,2.02,3199,0.95,9.8,14.51,0
137.374,-0.78,-0.78,-0.25,14.01,0.88,0.39,1.000,0.00,-3.50,39.50,5.45,71.6,13.01,1.82,3193,-0.96,7.5,11.76,0
137.478,0.00,-0.78,0.00,14.59,0.86,0.28,1.000,0.00,-3.50,36.50,5.34,71.6,11.79,1.80,3130,-0.49,7.8,12.16,0
137.581,0.00,-0.78,0.12,14.93,0.77,0.24,1.000,0.00,-3.50,36.50,2.02,71.6,12.66,1.84,3151,0.57,8.2,12.94,0
137.683,0.00,-0.78,0.25,16.42,0.28,0.24,1.000,0.00,-3.50,36.50,2.04,71.6,12.60,1.84,3188,0.70,8.2,13.33,0
137.784,0.00,-0.78,0.50,17.69,0.04,0.24,1.000,0.00,-3.50,36.50,2.02,71.6,12.77,1.86,3155,0.97,8.2,12.94,0
137.884,0.00,-0.78,0.50,18.15,0.03,0.24,1.000,0.00,-3.50,36.50,2.03,71.6,12.72,1.84,3166,0.81,8.2,13.33,0
137.972,0.00,-0.78,0.50,17.57,0.03,0.24,1.000,0.00,-3.50,36.50,2.01,71.6,12.77,1.84,3134,0.90,8.2,12.94,0
138.079,0.00,-0.78,0.50,18.15,0.03,0.24,1.000,0.00,-3.50,37.50,2.02,71.6,12.61,1.84,3153,0.93,8.2,0.00,0
138.172,0.00,-0.78,0.50,18.26,0.03,0.24,1.000,0.00,-3.50,34.50,2.01,71.6,12.72,1.86,3136,1.04,8.2,0.00,0
138.278,0.00,-0.78,0.75,20.33,0.03,0.24,1.000,0.00,-3.50,31.50,1.99,71.6,12.83,1.86,3114,0.97,8.2,0.00,0
138.384,0.00,-0.78,1.00,20.33,0.02,0.25,1.000,0.00,-3.50,28.50,1.98,71.6,12.61,1.86,3090,1.08,8.2,0.00,0
138.483,0.00,-0.78,1.38,20.33,0.01,0.25,1.000,0.00,-3.50,25.50,1.98,71.6,12.67,1.84,3098,1.05,8.2,0.00,0
138.580,0.00,-0.78,1.62,20.33,0.01,0.24,1.000,0.00,-3.50,24.00,1.99,71.6,12.56,1.84,3103,0.95,8.2,0.00,0
138.676,0.00,-0.78,1.75,20.33,0.01,0.25,1.000,0.00,-3.50,24.00,1.97,71.6,12.77,1.84,3083,0.96,8.2,0.00,0
138.781,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.97,71.6,12.72,1.84,3081,1.11,8.2,0.00,0
138.877,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.95,71.6,12.46,1.84,3051,1.07,8.2,0.00,0
138.985,0.00,-0.78,1.75,20.33,0.00,0.24,1.000,0.00,-3.50,24.00,1.94,71.6,12.46,1.84,3037,1.18,8.2,0.00,0
139.079,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.94,71.6,12.61,1.84,3024,1.24,8.2,0.00,0
139.178,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.93,71.6,12.40,1.84,3008,1.24,8.2,0.00,0
139.277,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.92,71.6,12.30,1.82,2998,1.45,7.8,0.00,0
139.379,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.91,71.6,12.30,1.84,2984,1.35,8.2,0.00,0
139.485,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.90,71.6,12.30,1.84,2975,1.51,7.8,0.00,0
139.584,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.90,71.6,12.19,1.82,2964,1.54,7.8,0.00,0
139.683,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,-3.50,24.00,1.89,71.6,12.09,1.82,2951,1.53,7.8,0.00,0
139.784,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.88,71.6,12.19,1.82,2940,1.56,7.8,0.00,0
139.873,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.89,71.6,12.14,1.82,2950,1.76,7.8,0.00,0
139.975,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.88,71.6,12.19,1.82,2935,1.81,7.8,0.00,0
140.081,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.87,71.6,12.03,1.82,2925,1.87,7.8,0.00,0
140.184,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.87,71.6,12.09,1.82,2924,1.79,7.8,0.00,0
140.283,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.85,71.6,12.09,1.82,2884,1.81,7.8,0.00,0
140.385,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.84,71.6,11.98,1.82,2877,1.92,7.8,0.00,0
140.474,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.83,71.6,11.93,1.82,2867,1.92,7.8,0.00,0
140.574,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.84,71.6,11.87,1.82,2877,2.10,7.8,0.00,0
140.671,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.83,71.6,11.87,1.82,2863,2.14,7.8,0.00,0
140.775,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.81,71.6,11.82,1.82,2827,2.21,7.8,0.00,0
140.877,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.81,71.6,11.72,1.80,2821,2.30,7.8,0.00,0
140.982,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.81,71.6,11.56,1.80,2832,2.32,7.8,0.00,0
141.078,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.79,71.6,11.77,1.80,2796,2.41,7.8,0.00,0
141.178,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.78,71.6,11.61,1.80,2785,2.44,7.8,0.00,0
141.278,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.79,71.6,11.82,1.80,2803,2.48,7.8,0.00,0
141.374,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.77,71.6,11.72,1.80,2768,2.52,7.8,0.00,0
141.474,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.77,71.6,11.51,1.80,2772,2.59,7.8,0.00,0
141.573,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.77,71.6,11.47,1.80,2770,2.69,7.8,0.00,0
141.680,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.75,71.6,11.47,1.78,2736,2.66,7.5,0.00,0
141.778,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.76,71.6,11.42,1.80,2745,2.72,7.8,0.00,0
141.872,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,71.6,11.37,1.78,2710,2.72,7.5,0.00,0
141.974,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.74,71.6,11.37,1.78,2724,2.80,7.5,0.00,0
142.078,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,71.6,11.47,1.80,2688,2.84,7.5,0.00,0
142.183,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.73,71.6,11.47,1.80,2696,3.02,7.8,0.00,0
142.279,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.71,71.6,11.37,1.78,2669,3.05,7.5,0.00,0
142.374,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.72,71.6,11.37,1.78,2682,3.02,7.5,0.00,0
142.472,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.69,71.6,11.47,1.78,2645,3.11,7.5,0.00,0
142.578,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,24.00,1.70,71.6,11.37,1.78,2659,3.15,7.5,0.00,0
142.674,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,27.00,4.52,71.6,11.23,1.78,2651,3.31,7.5,10.59,0
142.772,0.00,-0.78,1.75,20.33,0.00,0.26,1.000,0.00,0.00,33.00,5.10,71.6,13.31,1.90,2654,3.21,9.0,11.37,0
142.873,0.00,-0.78,1.62,20.33,0.01,0.29,1.000,0.00,0.00,41.50,7.41,71.6,20.21,2.22,2673,2.97,14.5,17.25,0
142.977,0.00,-0.78,1.38,20.33,0.03,0.41,1.000,0.00,0.00,45.50,8.55,71.6,25.73,2.28,2673,3.80,15.3,17.25,0
143.071,0.00,-0.78,1.00,20.33,0.12,0.53,1.000,0.00,0.00,46.00,8.48,71.6,25.73,2.28,2650,2.75,15.3,17.25,0
143.178,0.00,-0.78,0.75,20.33,0.88,0.57,1.000,0.00,0.00,45.50,8.94,71.6,25.94,2.28,2618,2.03,15.3,17.25,0
143.278,0.00,-0.78,0.38,17.69,0.87,0.58,1.000,0.00,0.00,45.50,9.20,71.6,25.73,2.28,2694,1.99,15.3,17.25,0
143.381,0.00,-0.78,0.12,15.62,0.88,0.58,1.000,0.00,0.00,45.50,9.04,71.6,25.62,2.28,2647,1.85,15.3,17.25,0
143.471,-4.69,-0.78,-0.12,14.13,0.89,0.58,1.000,0.00,0.00,45.50,8.50,71.6,25.75,2.28,2657,1.80,15.3,17.25,0
143.577,-4.69,-0.78,-0.25,14.01,0.90,0.58,1.000,0.00,0.00,45.50,8.58,71.6,25.80,2.28,2683,1.84,15.3,17.25,0
143.671,-4.69,-0.78,-0.12,14.36,0.86,0.58,1.000,0.00,0.00,45.50,8.54,71.6,26.04,2.28,2668,1.72,15.3,17.25,0
143.771,-4.69,-0.78,-0.12,14.47,0.85,0.58,1.000,0.00,0.00,45.50,8.64,71.6,26.30,2.28,2699,1.85,15.3,17.25,0
143.877,-4.69,-0.78,-0.12,14.36,0.84,0.59,1.000,0.00,0.00,45.50,8.53,71.6,26.57,2.28,2667,1.87,15.3,17.65,0
143.971,-4.69,-0.78,-0.12,14.36,0.85,0.59,1.000,0.00,0.00,45.50,8.65,71.6,26.70,2.30,2704,1.77,15.3,17.65,0
144.094,-5.47,-0.78,-0.12,14.47,0.86,0.59,1.000,0.00,0.00,45.50,8.60,71.6,26.86,2.30,2686,1.74,15.3,17.65,0
144.183,-5.47,-0.78,-0.12,14.36,0.85,0.59,1.000,0.00,0.00,45.50,8.69,71.6,27.31,2.30,2716,1.74,15.3,17.65,0
144.272,-6.25,-0.78,-0.12,14.36,0.85,0.60,1.000,0.00,0.00,45.50,8.72,71.6,27.37,2.30,2726,1.74,15.3,17.65,0
144.376,-5.47,-0.78,-0.12,14.47,0.85,0.60,1.000,0.00,0.00,45.50,8.70,71.6,27.60,2.30,2718,1.69,15.3,17.65,0
144.471,-4.69,-0.78,0.00,14.59,0.84,0.60,1.000,0.00,0.00,45.50,8.61,71.6,27.23,2.30,2690,1.70,15.3,17.65,0
144.578,-3.91,-0.78,0.00,14.70,0.76,0.60,1.000,0.00,0.00,45.50,8.71,71.6,27.28,2.30,2722,1.67,15.3,17.65,0
144.673,-2.34,-0.78,0.00,14.70,0.68,0.60,1.000,0.00,0.00,45.50,8.63,71.6,27.64,2.30,2696,1.64,15.3,17.65,0
144.783,-2.34,-0.78,0.00,14.70,0.66,0.61,1.000,0.00,0.00,45.50,8.71,71.6,27.79,2.30,2722,1.62,15.3,17.65,0
144.879,-2.34,-0.78,0.00,14.59,0.80,0.61,1.000,0.00,0.00,45.50,8.66,71.6,27.40,2.30,2705,1.64,15.3,17.65,0
144.971,-2.34,-0.78,0.00,14.47,0.82,0.61,1.000,0.00,0.00,45.00,8.73,71.6,27.94,2.30,2728,1.63,15.3,17.65,0
145.071,-0.78,-0.78,0.00,14.59,0.80,0.61,1.000,0.00,0.00,45.00,9.85,71.6,30.45,2.44,2715,1.57,18.0,17.65,0
145.171,-0.78,-0.78,0.00,14.59,0.78,0.68,1.000,0.00,0.00,43.50,11.13,71.6,35.53,2.48,2746,3.52,18.8,17.65,0
145.274,-2.34,-0.78,-0.12,14.24,0.83,0.75,1.000,0.00,0.00,43.00,11.11,71.6,35.64,2.48,2742,3.05,18.8,17.65,0
145.376,-1.56,-0.78,-0.12,14.24,0.86,0.78,1.000,0.00,0.00,43.00,11.06,71.6,35.86,2.48,2729,2.50,18.8,17.65,0
145.471,-3.12,-0.78,-0.12,14.36,0.85,0.79,1.000,0.00,0.00,43.00,11.17,71.6,35.98,2.48,2756,2.42,18.8,17.65,0
145.571,-3.91,-0.78,-0.12,14.24,0.84,0.79,1.000,0.00,0.00,43.00,11.11,71.6,36.23,2.50,2740,2.37,18.8,17.65,0
145.673,-3.91,-0.78,-0.12,14.13,0.85,0.79,1.000,0.00,0.00,43.00,11.21,71.6,36.34,2.48,2767,2.27,18.8,17.65,0
145.774,-3.12,-0.78,-0.12,14.36,0.85,0.79,1.000,0.00,0.00,43.00,10.58,71.6,33.51,2.42,2756,2.23,16.9,17.65,0
145.878,-5.47,-0.78,-0.12,14.13,0.86,0.74,1.000,0.00,0.00,43.50,10.02,71.6,31.79,2.38,2762,1.17,16.5,17.65,0
145.979,-5.47,-0.78,-0.12,14.24,0.85,0.70,1.000,0.00,0.00,44.00,10.12,71.6,31.24,2.38,2790,1.28,16.1,18.04,0
146.071,-4.69,-0.78,-0.12,14.36,0.85,0.68,1.000,0.00,0.00,44.50,9.45,71.6,30.62,2.36,2770,1.39,16.1,18.04,0
146.176,-3.91,-0.78,0.00,14.47,0.84,0.67,1.000,0.00,0.00,44.50,9.54,71.6,30.62,2.36,2794,1.36,16.1,18.04,0
146.271,-3.91,-0.78,0.00,14.47,0.78,0.66,1.000,0.00,0.00,44.50,9.56,71.6,30.63,2.36,2800,1.38,16.1,18.04,0
146.374,-2.34,-0.78,0.00,14.59,0.76,0.66,1.000,0.00,0.00,44.50,9.48,71.6,30.52,2.36,2777,1.44,16.1,18.04,0
146.471,-1.56,-0.78,0.00,14.59,0.80,0.65,1.000,0.00,0.00,44.50,9.54,71.6,29.96,2.30,2796,1.47,14.1,18.04,0
146.575,-3.91,-0.78,-0.12,14.36,0.80,0.62,1.000,0.00,0.00,45.50,8.37,71.6,24.75,2.22,2801,0.33,13.3,18.04,0
146.676,-3.12,-0.78,-0.12,14.36,0.86,0.55,1.000,0.00,0.00,46.00,7.12,71.6,21.74,2.16,2780,0.39,12.5,18.04,0
146.772,-1.56,-0.78,0.00,14.70,0.80,0.50,1.000,0.00,0.00,46.00,6.58,71.6,20.75,2.06,2804,0.36,11.0,16.47,0
146.874,-3.12,-0.78,0.00,14.59,0.51,0.43,1.000,0.00,0.00,45.00,5.29,71.6,13.23,1.84,2758,0.40,7.8,11.37,0
146.982,0.00,-0.78,-0.12,14.13,0.38,0.33,1.000,0.00,0.00,40.50,1.75,71.6,12.16,1.78,2733,1.57,7.5,10.59,0
147.075,0.00,-0.78,0.12,15.50,0.84,0.28,1.000,0.00,0.00,39.00,1.74,71.6,11.87,1.80,2719,2.11,7.5,10.59,0
147.176,0.00,-0.78,0.50,17.57,0.07,0.27,1.000,0.00,0.00,38.50,1.77,71.6,11.47,1.80,2766,2.81,7.5,10.59,0
147.271,0.00,-0.78,0.50,18.03,0.03,0.25,1.000,0.00,0.00,38.00,1.77,71.6,11.61,1.78,2760,2.67,7.8,10.98,0
147.382,0.00,-0.78,0.50,18.38,0.03,0.25,1.000,0.00,0.00,38.00,1.72,71.6,11.66,1.80,2692,2.86,7.8,10.98,0
147.484,0.00,-0.78,0.50,18.15,0.03,0.26,1.000,0.00,0.00,38.00,1.75,71.6,11.51,1.80,2729,3.03,7.8,10.98,0
147.583,0.00,-0.78,0.50,17.80,0.03,0.25,1.000,0.00,0.00,36.50,1.72,71.6,11.37,1.78,2681,2.89,7.8,0.00,0
147.676,0.00,-0.78,0.75,19.75,0.03,0.26,1.000,0.00,0.00,33.50,1.69,71.6,11.62,1.80,2638,3.05,7.5,0.00,0
147.782,0.00,-0.78,0.88,20.33,0.03,0.26,1.000,0.00,0.00,31.00,1.65,71.6,11.37,1.78,2586,3.31,7.5,0.00,0
147.879,0.00,-0.78,1.25,20.33,0.02,0.26,1.000,0.00,0.00,28.50,1.63,71.6,11.27,1.78,2543,3.41,7.5,0.00,0
147.983,0.00,-0.78,1.50,20.33,0.01,0.26,1.000,0.00,0.00,26.00,1.61,71.6,11.27,1.78,2522,3.46,7.5,0.00,0
148.082,0.00,-0.78,1.75,20.33,0.01,0.27,1.000,0.00,0.00,24.00,1.58,71.6,11.27,1.78,2471,3.50,7.5,0.00,0
148.181,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.56,71.6,11.18,1.78,2430,3.55,7.1,0.00,0
148.276,0.00,-0.78,1.75,20.33,0.00,0.28,1.000,0.00,0.00,24.00,1.52,71.6,11.03,1.78,2378,3.55,7.1,0.00,0
148.370,0.00,-0.78,1.75,20.33,0.00,0.28,1.000,0.00,0.00,24.00,1.49,71.6,10.94,1.74,2336,3.65,7.1,0.00,0
148.470,0.00,-0.78,1.75,20.33,0.00,0.28,1.000,0.00,0.00,24.00,1.47,71.6,10.50,1.72,2292,3.64,6.7,0.00,0
148.575,0.00,-1.56,1.75,20.33,0.00,0.28,1.000,0.00,0.00,24.00,1.40,71.6,10.03,1.70,2182,3.78,6.3,0.00,0
148.670,0.00,-1.56,1.75,20.33,0.00,0.28,1.000,0.00,0.00,24.00,1.33,71.6,9.94,1.70,2073,3.91,6.3,0.00,0
148.776,0.00,-1.56,1.75,20.33,0.00,0.29,1.000,0.00,0.00,24.00,1.23,71.6,9.50,1.66,1927,4.08,5.9,0.00,0
148.876,0.00,-1.56,1.75,20.33,0.00,0.29,1.000,0.00,0.00,24.00,1.16,71.6,8.76,1.64,1811,3.98,5.5,0.00,0
148.979,0.00,-1.56,1.75,20.33,0.00,0.29,1.000,0.00,0.00,21.50,1.08,71.6,8.39,1.60,1686,4.03,5.1,0.00,0
149.084,0.00,-1.56,1.75,20.33,0.00,0.29,1.000,0.00,0.00,20.00,1.02,71.6,7.84,1.58,1594,3.99,5.1,0.00,0
149.173,0.00,-1.56,1.75,20.33,0.00,0.29,1.000,0.00,0.00,21.00,1.02,71.6,7.30,1.54,1595,4.01,4.3,0.00,0
149.274,0.00,-1.56,1.75,20.33,0.00,0.27,1.000,0.00,0.00,24.00,1.20,71.6,6.87,1.52,1879,3.95,4.3,0.00,0
149.378,0.00,-1.56,1.75,20.33,0.00,0.24,1.000,0.00,0.00,24.00,1.42,71.6,6.83,1.58,2220,4.01,5.5,0.00,0
149.471,0.00,-1.56,1.75,20.33,0.00,0.21,1.000,0.00,0.00,24.00,1.61,71.6,8.24,1.62,2516,4.03,5.9,0.00,0
149.574,0.00,-1.56,1.75,20.33,0.00,0.20,1.000,0.00,0.00,24.00,1.59,71.6,9.37,1.68,2490,3.97,6.3,0.00,0
149.678,0.00,-0.78,1.75,20.33,0.00,0.22,1.000,0.00,0.00,24.00,1.53,71.6,10.26,1.74,2394,3.99,7.1,0.00,0
149.772,0.00,-0.78,1.75,20.33,0.00,0.24,1.000,0.00,0.00,24.00,1.57,71.6,10.50,1.74,2448,3.86,7.1,0.00,0
149.873,0.00,-0.78,1.75,20.33,0.00,0.25,1.000,0.00,0.00,24.00,1.51,71.6,10.79,1.76,2355,3.79,7.1,0.00,0
149.975,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,26.50,4.07,71.6,10.79,1.76,2385,3.76,7.1,9.41,0
150.074,0.00,-0.78,1.75,20.33,0.00,0.27,1.000,0.00,0.00,32.00,4.10,71.6,10.74,1.74,2402,3.72,7.1,9.41,0
150.174,0.00,-0.78,1.62,20.33,0.00,0.27,1.000,0.00,0.00,36.50,4.03,71.6,10.74,1.76,2362,3.77,7.5,9.41,0
150.270,0.00,-0.78,1.38,20.33,0.01,0.27,1.000,0.00,0.00,36.50,4.47,71.6,11.37,1.80,2329,3.88,7.8,10.20,0
150.370,0.00,-0.78,1.12,20.33,0.03,0.29,1.000,0.00,0.00,37.00,4.43,71.6,11.56,1.80,2307,3.93,7.8,10.20,0
150.476,0.00,-0.78,0.75,20.33,0.05,0.29,1.000,0.00,0.00,37.50,4.45,71.6,11.56,1.80,2320,3.78,7.8,10.20,0
150.574,0.00,-0.78,0.50,17.92,0.07,0.30,1.000,0.00,0.00,37.00,4.42,71.6,11.51,1.80,2304,3.79,7.8,10.20,0
150.684,0.00,-0.78,0.12,15.85,0.07,0.30,1.000,0.00,0.00,37.00,4.39,71.6,11.18,1.78,2286,3.81,7.5,9.80,0
150.783,1.56,-0.78,0.00,14.59,0.08,0.30,1.000,0.00,0.00,37.00,4.33,71.6,11.09,1.76,2258,3.76,7.5,9.80,0
150.880,2.34,-0.78,-0.12,14.24,0.09,0.30,1.000,0.00,0.00,36.50,4.28,71.6,11.11,1.78,2229,3.89,7.5,9.41,0
150.979,3.12,-0.78,-0.12,14.13,0.14,0.30,1.000,0.00,0.00,36.50,4.34,71.6,11.04,1.76,2260,3.89,7.5,9.41,0
151.077,3.12,-0.78,-0.25,13.90,0.70,0.29,1.000,0.00,0.00,36.50,4.25,71.6,10.90,1.76,2216,3.83,7.5,9.41,0
151.175,0.00,-0.78,-0.25,13.67,0.88,0.30,1.000,0.00,0.00,37.00,5.17,71.6,13.30,1.98,2204,4.03,11.4,13.33,0
151.270,-7.81,-0.78,-0.50,13.09,0.90,0.36,1.000,0.00,0.00,41.00,6.17,71.6,19.79,2.14,2226,3.74,12.9,16.08,0
151.376,-11.72,-0.78,-0.62,12.75,0.94,0.48,1.000,0.00,0.00,42.50,6.55,71.6,22.03,2.18,2194,2.75,13.7,15.29,0
151.475,-9.38,-0.78,-0.25,13.55,0.90,0.56,1.000,0.00,0.00,43.00,7.49,71.6,24.08,2.22,2194,2.03,14.9,16.08,0
151.575,-5.47,-0.78,0.00,14.59,0.74,0.62,1.000,0.00,0.00,42.50,7.51,71.6,24.90,2.24,2201,1.67,15.3,15.69,0
151.677,0.00,-0.78,0.12,15.16,0.14,0.66,1.000,0.00,0.00,42.50,8.03,71.6,24.83,2.24,2214,1.35,15.3,16.08,0
151.780,1.56,-0.78,0.00,14.93,0.07,0.67,1.000,0.00,0.00,42.00,7.93,71.6,25.07,2.24,2186,1.05,15.3,16.08,0
151.870,2.34,-0.78,-0.12,14.47,0.09,0.68,1.000,0.00,0.00,42.00,8.05,71.6,25.02,2.24,2220,0.98,14.9,16.08,0
151.977,3.91,-0.78,-0.12,14.13,0.21,0.68,1.000,0.00,0.00,42.50,8.53,71.6,25.63,2.26,2221,0.89,15.7,16.08,0
152.075,5.47,-0.78,-0.12,14.24,0.82,0.69,1.000,0.00,0.00,42.00,8.98,71.6,27.66,2.32,2216,0.94,16.9,16.08,0
152.176,3.12,-0.78,-0.12,14.24,0.86,0.73,1.000,0.00,0.00,41.00,9.56,71.6,30.61,2.36,2240,1.24,18.0,16.08,0
152.270,0.00,-0.78,-0.25,13.90,0.86,0.79,1.000,0.00,0.00,41.00,9.11,71.6,30.44,2.36,2247,1.02,18.0,16.08,0
152.376,0.78,-0.78,-0.25,14.01,0.88,0.80,1.000,0.00,0.00,41.00,9.59,71.6,30.55,2.38,2247,0.86,18.0,16.08,0
152.473,0.78,-0.78,-0.12,14.24,0.84,0.81,1.000,0.00,0.00,40.50,9.57,71.6,31.10,2.38,2243,0.75,18.0,16.08,0
152.571,-0.78,-0.78,-0.12,14.24,0.83,0.82,1.000,0.00,0.00,40.50,9.77,71.6,31.55,2.38,2291,0.71,18.0,16.08,0
152.674,-1.56,-0.78,-0.12,14.24,0.85,0.82,1.000,0.00,0.00,40.50,9.76,71.6,31.10,2.38,2288,0.73,18.0,16.08,0
152.774,-1.56,-0.78,-0.12,14.36,0.85,0.82,1.000,0.00,0.00,41.00,9.89,71.6,31.66,2.40,2318,0.68,18.0,16.08,0
152.884,-1.56,-0.78,-0.12,14.47,0.83,0.82,1.000,0.00,0.00,40.50,9.74,71.6,31.77,2.40,2284,0.77,18.0,16.08,0
