Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
137.423,3.91,0.00,-0.12,14.47,0.62,0.68,0.750,0.00,0.00,44.50,9.00,69.8,28.10,2.32,2482,0.69,15.3,16.47,0
137.509,3.91,0.00,-0.12,14.36,0.71,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2507,0.77,15.3,16.47,0
137.601,3.12,0.00,-0.12,14.36,0.79,0.68,0.750,0.00,0.00,44.50,9.12,69.8,28.21,2.32,2514,0.63,15.7,16.47,0
137.699,3.91,0.00,-0.12,14.47,0.81,0.68,0.750,0.00,0.00,44.50,9.11,69.8,28.10,2.32,2512,0.77,15.3,16.47,0
137.793,3.12,0.00,-0.12,14.36,0.78,0.68,0.750,0.00,0.00,44.50,9.04,69.8,28.21,2.32,2492,0.70,15.3,16.47,0
137.881,3.91,0.00,-0.12,14.36,0.79,0.68,0.750,0.00,0.00,44.50,9.02,69.8,28.43,2.32,2488,0.69,15.3,16.47,0
137.968,3.12,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,9.03,69.8,28.32,2.32,2490,0.76,15.3,16.47,0
138.066,3.12,0.00,-0.12,14.36,0.66,0.68,0.750,0.00,0.00,44.50,9.09,69.8,28.21,2.32,2507,0.71,15.3,16.47,0
138.156,3.12,0.00,-0.12,14.36,0.71,0.68,0.750,0.00,0.00,44.50,9.10,69.8,28.42,2.32,2509,0.76,15.3,16.47,0
138.250,2.34,0.00,-0.12,14.36,0.69,0.68,0.750,0.00,0.00,44.00,9.10,69.8,28.63,2.32,2509,0.67,15.3,16.47,0
138.338,2.34,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,9.03,69.8,28.42,2.32,2491,0.74,15.3,16.47,0
138.436,2.34,0.00,-0.12,14.36,0.73,0.68,0.750,0.00,0.00,44.50,9.05,69.8,28.53,2.32,2494,0.67,15.3,16.47,0
138.532,2.34,0.00,-0.12,14.47,0.71,0.68,0.750,0.00,0.00,44.50,9.04,69.8,28.32,2.30,2492,0.74,15.3,16.47,0
138.619,2.34,0.00,-0.12,14.47,0.72,0.68,0.750,0.00,0.00,44.50,9.15,69.8,28.32,2.32,2523,0.68,15.3,16.47,0
138.709,2.34,0.00,-0.12,14.47,0.74,0.68,0.750,0.00,0.00,44.50,9.16,69.8,28.43,2.32,2525,0.75,15.3,16.47,0
138.804,3.12,0.00,0.00,14.47,0.76,0.68,0.750,0.00,0.00,44.50,9.17,69.8,28.11,2.32,2528,0.72,15.3,16.47,0
138.895,3.12,0.00,0.00,14.47,0.70,0.67,0.750,0.00,0.00,44.50,9.09,69.8,28.22,2.32,2508,0.75,15.3,16.47,0
138.984,3.12,0.00,-0.12,14.47,0.66,0.68,0.750,0.00,0.00,44.50,9.12,69.8,28.11,2.32,2514,0.70,15.3,16.47,0
139.077,3.12,0.00,-0.12,14.36,0.70,0.67,0.750,0.00,0.00,44.50,9.10,69.8,28.54,2.32,2510,0.78,15.3,16.86,0
139.178,2.34,0.00,-0.12,14.36,0.70,0.67,0.750,0.00,0.00,44.50,8.58,69.8,28.21,2.32,2512,0.67,15.3,16.47,0
139.267,2.34,0.00,-0.12,14.36,0.68,0.67,0.750,0.00,0.00,44.50,8.62,69.8,28.42,2.32,2527,0.80,15.3,16.86,0
139.355,2.34,0.00,-0.12,14.36,0.56,0.67,0.750,0.00,0.00,44.50,8.64,69.8,28.53,2.32,2530,0.84,15.3,16.47,0
139.443,3.12,0.00,-0.12,14.47,0.57,0.68,0.750,0.00,0.00,44.50,9.17,69.8,28.21,2.32,2528,0.77,15.3,16.47,0
139.536,2.34,0.00,-0.12,14.36,0.52,0.67,0.750,0.00,0.00,44.50,9.19,69.8,28.53,2.32,2535,0.74,15.7,16.86,0
139.634,2.34,0.00,-0.12,14.36,0.63,0.67,0.750,0.00,0.00,44.50,9.13,69.8,28.32,2.32,2518,0.79,15.3,16.47,0
139.723,2.34,0.00,-0.12,14.36,0.70,0.67,0.750,0.00,0.00,44.50,9.10,69.8,28.32,2.32,2510,0.71,15.3,16.47,0
139.811,2.34,0.00,-0.12,14.47,0.65,0.67,0.750,0.00,0.00,44.50,8.57,69.8,28.42,2.32,2510,0.76,15.7,16.47,0
139.905,3.12,0.00,-0.12,14.47,0.68,0.67,0.750,0.00,0.00,44.50,9.12,69.8,28.53,2.32,2514,0.82,15.7,16.47,0
140.000,3.12,0.00,-0.12,14.47,0.63,0.67,0.750,0.00,0.00,44.50,9.21,69.8,28.53,2.30,2539,0.88,15.3,16.86,0
140.085,3.12,0.00,-0.12,14.47,0.72,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.64,2.32,2537,0.73,15.3,16.47,0
140.190,3.12,0.00,-0.12,14.47,0.77,0.68,0.750,0.00,0.00,44.50,9.22,69.8,28.22,2.32,2543,0.77,15.3,16.86,0
140.279,3.12,0.00,-0.12,14.47,0.78,0.67,0.750,0.00,0.00,44.50,8.68,69.8,28.22,2.32,2542,0.73,15.3,16.47,0
140.365,2.34,0.00,-0.12,14.36,0.79,0.67,0.750,0.00,0.00,44.50,8.61,69.8,28.32,2.32,2522,0.86,15.3,16.86,0
140.463,3.12,0.00,-0.12,14.36,0.73,0.67,0.750,0.00,0.00,44.50,9.13,69.8,28.43,2.32,2518,0.79,15.3,16.47,0
140.563,3.12,0.00,-0.12,14.36,0.52,0.67,0.750,0.00,0.00,44.50,8.60,69.8,28.32,2.32,2518,0.76,15.7,16.86,0
140.637,3.12,0.00,-0.12,14.47,0.50,0.67,0.750,0.00,0.00,44.50,9.15,69.8,28.63,2.32,2522,0.79,15.7,16.47,0
140.733,3.12,0.00,-0.12,14.47,0.45,0.68,0.750,0.00,0.00,44.50,9.22,69.8,28.53,2.32,2541,0.81,15.3,16.86,0
140.828,2.34,0.00,-0.12,14.24,0.52,0.68,0.750,0.00,0.00,44.50,9.22,69.8,28.42,2.32,2543,0.79,15.7,16.86,0
140.926,2.34,0.00,-0.12,14.24,0.68,0.67,0.750,0.00,0.00,44.50,9.22,69.8,28.63,2.32,2541,0.87,15.7,16.47,0
141.017,2.34,0.00,-0.12,14.36,0.70,0.68,0.750,0.00,0.00,44.50,8.66,69.8,28.53,2.32,2538,0.66,15.7,16.86,0
141.103,2.34,0.00,-0.12,14.36,0.60,0.68,0.750,0.00,0.00,44.50,9.15,69.8,28.53,2.32,2524,0.81,15.7,16.47,0
141.203,2.34,0.00,-0.12,14.36,0.66,0.67,0.750,0.00,0.00,44.50,9.15,69.8,28.42,2.32,2524,0.82,15.7,16.86,0
141.295,2.34,0.00,-0.12,14.47,0.67,0.67,0.750,0.00,0.00,44.50,9.16,69.8,28.42,2.32,2527,0.89,15.7,16.47,0
141.378,2.34,0.00,-0.12,14.47,0.60,0.67,0.750,0.00,0.00,44.50,9.15,69.8,28.22,2.30,2524,0.76,15.3,16.86,0
141.469,2.34,0.00,-0.12,14.36,0.73,0.67,0.750,0.00,0.00,44.50,8.70,69.8,28.22,2.32,2549,0.76,15.3,16.86,0
141.571,3.12,0.00,0.00,14.47,0.73,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.43,2.32,2562,0.75,15.3,16.47,0
141.658,3.12,0.00,0.00,14.47,0.66,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.33,2.32,2559,0.83,15.3,16.86,0
141.742,3.91,0.00,0.00,14.47,0.74,0.67,0.750,0.00,0.00,44.50,9.27,69.8,28.11,2.30,2556,0.75,15.3,16.47,0
141.836,3.91,0.00,0.00,14.47,0.73,0.67,0.750,0.00,0.00,44.50,9.28,69.8,28.53,2.32,2560,0.82,15.3,16.86,0
141.926,3.12,0.00,-0.12,14.36,0.72,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.43,2.32,2535,0.77,15.7,16.86,0
142.016,3.91,0.00,-0.12,14.47,0.78,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.53,2.32,2536,0.89,15.7,16.86,0
142.124,3.12,0.00,-0.12,14.36,0.68,0.67,0.750,0.00,0.00,44.50,9.21,69.8,28.53,2.32,2540,0.85,15.7,16.86,0
142.200,3.12,0.00,-0.12,14.36,0.77,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.32,2.32,2536,0.91,15.7,16.86,0
142.299,1.56,0.00,-0.12,14.24,0.78,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.31,2.32,2540,0.84,15.3,16.86,0
142.386,1.56,0.00,-0.12,14.24,0.72,0.67,0.750,0.00,0.00,44.50,8.68,69.8,28.43,2.32,2542,0.77,15.7,16.86,0
142.476,3.12,0.00,0.00,14.47,0.54,0.67,0.750,0.00,0.00,44.50,8.72,69.8,28.22,2.32,2554,0.85,15.7,16.86,0
142.575,2.34,0.00,-0.12,14.47,0.36,0.67,0.750,0.00,0.00,44.50,8.71,69.8,28.32,2.32,2553,0.90,15.3,16.86,0
142.660,3.12,0.00,-0.12,14.36,0.29,0.67,0.750,0.00,0.00,44.50,8.72,69.8,28.43,2.32,2554,0.75,15.3,16.86,0
142.757,3.12,0.00,-0.12,14.36,0.35,0.67,0.750,0.00,0.00,44.50,9.27,69.8,28.43,2.32,2557,0.79,15.7,16.86,0
142.849,3.12,0.00,-0.12,14.36,0.43,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.43,2.32,2558,0.89,15.7,16.86,0
142.943,3.12,0.00,-0.12,14.36,0.56,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.32,2.32,2541,0.88,15.7,16.86,0
143.035,3.12,0.00,-0.12,14.36,0.61,0.67,0.750,0.00,0.00,44.50,9.21,69.8,28.32,2.32,2539,0.84,15.3,16.86,0
143.123,3.12,0.00,-0.12,14.36,0.62,0.67,0.750,0.00,0.00,44.50,9.21,69.8,28.63,2.32,2539,0.84,15.7,16.86,0
143.219,3.12,0.00,-0.12,14.47,0.69,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.53,2.32,2537,0.74,15.3,16.86,0
143.317,2.34,0.00,-0.12,14.36,0.70,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.21,2.32,2536,0.86,15.3,16.86,0
143.396,2.34,0.00,-0.12,14.36,0.74,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.64,2.32,2537,0.75,15.3,16.86,0
143.490,3.12,0.00,-0.12,14.47,0.78,0.67,0.750,0.00,0.00,44.50,9.29,69.8,28.75,2.32,2560,0.87,15.7,16.86,0
143.586,3.12,0.00,-0.12,14.47,0.73,0.67,0.750,0.00,0.00,44.50,9.31,69.8,28.64,2.32,2568,0.87,15.7,16.86,0
143.680,3.12,0.00,-0.12,14.47,0.72,0.67,0.750,0.00,0.00,44.50,9.29,69.8,28.53,2.32,2560,0.80,15.3,16.86,0
143.775,2.34,0.00,-0.12,14.36,0.79,0.67,0.750,0.00,0.00,44.50,8.75,69.8,28.43,2.32,2565,0.81,15.3,16.86,0
143.863,2.34,0.00,-0.12,14.36,0.81,0.67,0.750,0.00,0.00,44.50,8.77,69.8,28.64,2.32,2570,0.80,15.3,16.86,0
143.951,2.34,0.00,-0.12,14.36,0.77,0.67,0.750,0.00,0.00,44.50,8.69,69.8,28.43,2.32,2546,0.93,15.3,16.86,0
144.053,2.34,0.00,-0.12,14.36,0.78,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.54,2.32,2536,0.74,15.3,16.86,0
144.139,2.34,0.00,-0.12,14.36,0.72,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.32,2.32,2540,0.80,15.3,16.86,0
144.233,2.34,0.00,-0.12,14.47,0.68,0.67,0.750,0.00,0.00,44.50,8.69,69.8,28.43,2.32,2546,0.84,15.7,16.86,0
144.324,3.12,0.00,-0.12,14.47,0.44,0.67,0.750,0.00,0.00,44.50,8.68,69.8,28.43,2.32,2543,0.81,15.3,16.86,0
144.407,2.34,0.00,-0.12,14.36,0.41,0.67,0.750,0.00,0.00,44.50,8.68,69.8,28.11,2.32,2543,0.76,15.3,16.86,0
144.502,3.12,0.00,-0.12,14.47,0.43,0.67,0.750,0.00,0.00,44.50,8.71,69.8,28.53,2.32,2553,0.89,15.3,16.86,0
144.598,3.12,0.00,-0.12,14.47,0.47,0.67,0.750,0.00,0.00,44.50,9.29,69.8,28.43,2.32,2560,0.75,15.7,16.86,0
144.687,3.12,0.00,-0.12,14.36,0.52,0.67,0.750,0.00,0.00,44.50,8.72,69.8,28.64,2.32,2554,0.82,15.3,16.86,0
144.783,3.12,0.00,-0.12,14.36,0.64,0.67,0.750,0.00,0.00,44.50,8.72,69.8,28.44,2.32,2554,0.78,15.3,16.86,0
144.869,2.34,0.00,-0.12,14.24,0.55,0.67,0.750,0.00,0.00,44.50,8.75,69.8,28.32,2.32,2562,0.94,15.3,16.86,0
144.965,2.34,0.00,-0.12,14.36,0.62,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.21,2.32,2536,0.87,15.3,16.86,0
145.062,1.56,0.00,-0.12,14.24,0.67,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.53,2.32,2538,0.81,15.3,16.86,0
145.146,2.34,0.00,-0.12,14.36,0.68,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.53,2.32,2538,0.76,15.3,16.86,0
145.240,1.56,0.00,-0.12,14.36,0.65,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.53,2.32,2536,0.90,15.3,16.86,0
145.339,2.34,0.00,-0.12,14.47,0.68,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.64,2.32,2537,0.78,15.3,16.86,0
145.426,2.34,0.00,-0.12,14.47,0.62,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.21,2.32,2540,0.79,15.3,16.86,0
145.520,3.12,0.00,-0.12,14.47,0.69,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.53,2.32,2562,0.86,15.3,16.86,0
145.613,2.34,0.00,-0.12,14.36,0.74,0.67,0.750,0.00,0.00,44.50,9.30,69.8,28.64,2.32,2564,0.73,15.3,16.86,0
145.699,2.34,0.00,-0.12,14.36,0.76,0.67,0.750,0.00,0.00,44.50,9.29,69.8,28.64,2.32,2561,0.87,15.7,16.86,0
145.788,2.34,0.00,-0.12,14.36,0.78,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.32,2.32,2560,0.74,15.3,16.86,0
145.889,2.34,0.00,-0.12,14.36,0.79,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.22,2.32,2560,0.75,15.3,16.86,0
145.983,3.12,0.00,0.00,14.47,0.72,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.43,2.32,2539,0.91,15.3,16.86,0
146.072,3.12,0.00,0.00,14.47,0.52,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.31,2.32,2538,0.82,15.3,16.86,0
146.157,3.12,0.00,-0.12,14.36,0.49,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.22,2.32,2540,0.90,15.7,16.86,0
146.261,3.12,0.00,-0.12,14.36,0.60,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.32,2.34,2534,0.91,15.3,16.86,0
146.339,3.91,0.00,-0.12,14.47,0.69,0.67,0.750,0.00,0.00,44.50,9.21,69.8,28.32,2.32,2540,0.80,15.3,16.86,0
146.438,3.12,0.00,-0.12,14.36,0.55,0.67,0.750,0.00,0.00,44.50,9.23,69.8,28.33,2.32,2546,0.89,15.3,16.86,0
146.528,3.12,0.00,-0.12,14.36,0.69,0.67,0.750,0.00,0.00,44.50,9.27,69.8,28.85,2.32,2556,0.78,15.7,16.86,0
146.615,2.34,0.00,-0.12,14.36,0.68,0.67,0.750,0.00,0.00,44.50,9.26,69.8,28.32,2.32,2554,0.75,15.3,16.86,0
146.715,1.56,0.00,-0.12,14.24,0.70,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.33,2.32,2559,0.74,15.3,16.86,0
146.799,2.34,0.00,-0.12,14.36,0.68,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.53,2.32,2557,0.93,15.7,16.86,0
146.898,1.56,0.00,-0.12,14.36,0.57,0.67,0.750,0.00,0.00,44.50,8.72,69.8,28.22,2.32,2556,0.87,15.3,16.86,0
147.000,2.34,0.00,-0.12,14.36,0.57,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.22,2.32,2534,0.89,15.3,16.86,0
147.086,2.34,0.00,-0.12,14.47,0.59,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.54,2.32,2537,0.78,15.3,16.86,0
147.170,3.12,0.00,-0.12,14.47,0.56,0.67,0.750,0.00,0.00,44.50,9.18,69.8,28.64,2.32,2530,0.89,15.3,16.86,0
147.268,2.34,0.00,-0.12,14.47,0.59,0.67,0.750,0.00,0.00,44.50,9.18,69.8,28.32,2.30,2532,0.89,15.3,16.86,0
147.355,3.12,0.00,-0.12,14.47,0.72,0.67,0.750,0.00,0.00,44.50,9.19,69.8,28.33,2.32,2533,0.79,15.3,16.86,0
147.444,3.91,0.00,0.00,14.59,0.69,0.67,0.750,0.00,0.00,44.50,9.28,69.8,28.75,2.32,2560,0.75,15.3,16.86,0
147.539,3.12,0.00,-0.12,14.36,0.68,0.67,0.750,0.00,0.00,44.50,9.29,69.8,28.43,2.32,2560,0.92,15.3,16.86,0
147.627,2.34,0.00,-0.12,14.36,0.79,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.32,2.32,2557,0.73,15.3,16.86,0
147.730,3.12,0.00,-0.12,14.36,0.80,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.64,2.32,2559,0.85,15.3,16.86,0
147.820,3.12,0.00,-0.12,14.47,0.79,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.22,2.32,2562,0.86,15.3,16.86,0
147.913,3.12,0.00,-0.12,14.47,0.78,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.42,2.32,2559,0.91,15.3,16.47,0
148.002,3.12,0.00,-0.12,14.47,0.74,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.22,2.32,2536,0.77,15.7,16.86,0
148.087,3.12,0.00,-0.12,14.47,0.76,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.22,2.32,2539,0.78,15.3,16.86,0
148.186,3.12,0.00,-0.12,14.36,0.69,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.64,2.32,2541,0.77,15.3,16.86,0
148.276,3.12,0.00,-0.12,14.36,0.67,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.43,2.32,2539,0.79,15.7,16.86,0
148.379,2.34,0.00,-0.12,14.36,0.73,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.42,2.32,2540,0.78,15.3,16.86,0
148.465,3.12,0.00,-0.12,14.47,0.66,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.32,2.32,2556,0.83,15.3,16.86,0
148.549,2.34,0.00,-0.12,14.36,0.48,0.67,0.750,0.00,0.00,44.50,8.71,69.8,28.00,2.32,2552,0.80,15.3,16.86,0
148.645,3.12,0.00,-0.12,14.36,0.62,0.67,0.750,0.00,0.00,44.50,8.72,69.8,28.22,2.32,2554,0.79,15.7,16.86,0
148.745,3.12,0.00,-0.12,14.36,0.52,0.67,0.750,0.00,0.00,44.50,8.71,69.8,28.01,2.32,2552,0.92,15.7,16.86,0
148.837,3.12,0.00,-0.12,14.36,0.47,0.67,0.750,0.00,0.00,44.50,9.25,69.8,28.43,2.32,2551,0.92,15.3,16.47,0
148.920,3.12,0.00,-0.12,14.36,0.55,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.22,2.32,2534,0.77,15.3,16.86,0
149.022,3.12,0.00,-0.12,14.36,0.58,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.74,2.32,2537,0.75,15.3,16.86,0
149.113,3.12,0.00,-0.12,14.47,0.56,0.67,0.750,0.00,0.00,44.50,9.18,69.8,28.32,2.32,2532,0.78,15.3,16.86,0
149.195,2.34,0.00,-0.12,14.36,0.59,0.67,0.750,0.00,0.00,44.50,9.19,69.8,28.54,2.32,2534,0.86,15.3,16.86,0
149.285,3.12,0.00,-0.12,14.36,0.74,0.67,0.750,0.00,0.00,44.50,9.19,69.8,28.43,2.32,2535,0.89,15.3,16.86,0
149.376,3.12,0.00,-0.12,14.47,0.76,0.67,0.750,0.00,0.00,44.50,9.29,69.8,28.43,2.32,2561,0.87,15.3,16.86,0
149.471,3.91,0.00,-0.12,14.47,0.70,0.67,0.750,0.00,0.00,44.50,9.28,69.8,28.64,2.32,2558,0.81,15.7,16.86,0
149.572,2.34,0.00,-0.12,14.36,0.76,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.32,2.32,2559,0.84,15.3,16.86,0
149.658,3.12,0.00,-0.12,14.36,0.80,0.67,0.750,0.00,0.00,44.50,8.70,69.8,28.43,2.32,2549,0.80,15.3,16.47,0
149.751,3.91,0.00,0.00,14.47,0.74,0.67,0.750,0.00,0.00,44.50,9.25,69.8,28.64,2.32,2550,0.78,15.7,16.86,0
149.847,3.12,0.00,-0.12,14.47,0.65,0.67,0.750,0.00,0.00,44.50,9.28,69.8,28.22,2.32,2560,0.92,15.3,16.86,0
149.934,3.12,0.00,-0.12,14.36,0.80,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.53,2.32,2537,0.76,15.3,16.86,0
150.021,2.34,0.00,-0.12,14.36,0.78,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.42,2.32,2537,0.79,15.3,16.86,0
150.116,2.34,0.00,-0.12,14.36,0.72,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.32,2.32,2538,0.82,15.3,16.47,0
150.205,2.34,0.00,-0.12,14.36,0.73,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.43,2.32,2536,0.80,15.3,16.86,0
150.303,3.12,0.00,-0.12,14.47,0.70,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.33,2.32,2534,0.77,15.3,16.86,0
150.404,2.34,0.00,-0.12,14.36,0.60,0.67,0.750,0.00,0.00,44.50,8.72,69.8,28.22,2.32,2554,0.79,15.3,16.86,0
150.491,2.34,0.00,-0.12,14.36,0.57,0.67,0.750,0.00,0.00,44.50,8.71,69.8,28.22,2.32,2552,0.74,15.3,16.86,0
150.577,3.12,0.00,-0.12,14.47,0.45,0.67,0.750,0.00,0.00,44.50,9.26,69.8,28.53,2.32,2553,0.83,15.3,16.86,0
150.665,3.12,0.00,-0.12,14.47,0.38,0.67,0.750,0.00,0.00,44.50,9.30,69.8,28.53,2.32,2565,0.85,15.3,16.86,0
150.760,2.34,0.00,-0.12,14.24,0.43,0.67,0.750,0.00,0.00,44.50,8.73,69.8,28.53,2.32,2557,0.78,15.3,16.86,0
150.846,3.91,0.00,-0.12,14.47,0.53,0.67,0.750,0.00,0.00,44.50,9.18,69.8,28.54,2.32,2530,0.75,15.7,16.86,0
150.945,3.12,0.00,-0.12,14.36,0.60,0.67,0.750,0.00,0.00,44.50,9.19,69.8,28.53,2.32,2535,0.92,15.3,16.86,0
151.033,2.34,0.00,-0.12,14.24,0.70,0.67,0.750,0.00,0.00,44.50,8.65,69.8,28.32,2.32,2535,0.72,15.3,16.86,0
151.124,3.12,0.00,-0.12,14.36,0.73,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.43,2.32,2536,0.91,15.3,16.86,0
151.221,3.12,0.00,-0.12,14.47,0.69,0.67,0.750,0.00,0.00,44.50,9.21,69.8,28.64,2.32,2539,0.76,15.7,16.86,0
151.307,3.12,0.00,-0.12,14.36,0.71,0.67,0.750,0.00,0.00,44.50,9.20,69.8,28.43,2.32,2537,0.91,15.7,16.86,0
151.400,2.34,0.00,-0.12,14.36,0.78,0.67,0.750,0.00,0.00,44.50,8.77,69.8,28.22,2.32,2568,0.87,15.7,16.86,0
151.500,3.12,0.00,-0.12,14.47,0.76,0.67,0.750,0.00,0.00,44.50,8.75,69.8,28.31,2.32,2565,0.83,15.7,16.86,0
151.588,3.12,0.00,0.00,14.47,0.70,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.43,2.32,2562,0.82,15.7,16.86,0
151.687,3.12,0.00,-0.12,14.47,0.57,0.67,0.750,0.00,0.00,44.50,9.31,69.8,28.74,2.34,2567,0.82,15.7,16.86,0
151.773,3.12,0.00,-0.12,14.36,0.75,0.67,0.750,0.00,0.00,44.50,9.33,69.8,28.32,2.32,2572,0.82,15.7,16.86,0
151.869,2.34,0.00,-0.12,14.36,0.77,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.43,2.32,2540,0.88,15.7,16.86,0
151.963,3.12,0.00,-0.12,14.36,0.78,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.53,2.32,2539,0.88,15.7,16.86,0
152.046,2.34,0.00,-0.12,14.36,0.69,0.67,0.750,0.00,0.00,44.50,8.69,69.8,28.43,2.32,2547,0.91,15.7,16.86,0
152.145,3.12,0.00,-0.12,14.36,0.69,0.67,0.750,0.00,0.00,44.50,8.68,69.8,28.32,2.32,2542,0.91,15.7,16.86,0
152.228,2.34,0.00,-0.12,14.36,0.69,0.67,0.750,0.00,0.00,44.50,8.70,69.8,28.43,2.32,2549,0.88,15.7,16.86,0
152.323,3.12,0.00,-0.12,14.47,0.54,0.67,0.750,0.00,0.00,44.50,8.70,69.8,28.54,2.32,2548,0.88,15.7,16.86,0
152.417,3.12,0.00,-0.12,14.36,0.52,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.43,2.32,2561,0.85,15.7,16.86,0
152.504,3.12,0.00,-0.12,14.36,0.56,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.43,2.32,2562,0.84,15.7,16.86,0
152.596,3.91,0.00,0.00,14.47,0.60,0.67,0.750,0.00,0.00,44.50,9.29,69.8,28.22,2.32,2561,0.84,15.7,16.86,0
152.700,3.91,0.00,0.00,14.47,0.55,0.67,0.750,0.00,0.00,44.50,9.31,69.8,28.32,2.32,2567,0.89,15.7,16.86,0
152.785,3.12,0.00,-0.12,14.36,0.60,0.67,0.750,0.00,0.00,44.50,8.74,69.8,28.43,2.32,2560,0.84,15.7,16.86,0
152.870,3.12,0.00,-0.12,14.36,0.67,0.67,0.750,0.00,0.00,44.50,9.31,69.8,28.64,2.34,2568,0.92,15.7,16.86,0
152.966,2.34,0.00,-0.12,14.24,0.68,0.67,0.750,0.00,0.00,44.50,9.21,69.8,28.85,2.32,2541,0.87,15.7,16.86,0
153.064,1.56,0.00,-0.12,14.24,0.72,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.43,2.32,2538,0.89,15.7,16.86,0
153.148,2.34,0.00,-0.12,14.36,0.72,0.67,0.750,0.00,0.00,44.50,9.22,69.8,28.65,2.32,2544,0.88,15.7,16.86,0
153.240,2.34,0.00,-0.12,14.47,0.62,0.67,0.750,0.00,0.00,44.50,8.67,69.8,28.43,2.32,2541,0.88,15.3,16.86,0
153.340,2.34,0.00,-0.12,14.47,0.68,0.67,0.750,0.00,0.00,44.50,8.66,69.8,28.43,2.32,2536,0.81,15.3,16.86,0
153.428,3.12,0.00,-0.12,14.47,0.64,0.67,0.750,0.00,0.00,44.50,8.68,69.8,28.21,2.32,2544,0.91,15.7,16.86,0
