Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Curr (mA),AF Sens 1 Ratio (AFR),AF Sens 3 Volts (V),Calculated Load (g/rev),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.6.0-27787][2005 USDM Impreza WRX STI][Reflash: Stage0 v400.ptm - Realtime: Stage0 v400.ptm]"
90.545,-8.59,0.00,0.00,14.47,0.64,0.64,0.750,0.00,0.00,45.00,8.68,73.4,27.32,2.30,2543,1.01,15.3,16.86,0
90.644,-8.59,0.00,-0.12,14.47,0.63,0.64,0.750,0.00,0.00,45.00,8.67,73.4,26.90,2.30,2541,0.95,15.3,16.86,0
90.731,-7.81,0.00,-0.12,14.47,0.61,0.64,0.750,0.00,0.00,45.00,8.75,73.4,27.43,2.32,2564,0.91,15.3,16.86,0
90.820,-7.81,0.00,0.00,14.47,0.60,0.64,0.750,0.00,0.00,45.00,8.75,73.4,27.01,2.30,2562,0.97,15.3,16.86,0
90.920,-7.81,0.00,-0.12,14.47,0.59,0.64,0.750,0.00,0.00,45.00,8.74,73.4,27.43,2.30,2562,0.94,15.3,16.86,0
91.010,-8.59,0.00,-0.12,14.47,0.59,0.64,0.750,0.00,0.00,45.00,8.74,73.4,26.59,2.30,2562,0.94,15.3,16.86,0
91.098,-7.81,0.00,0.00,14.47,0.58,0.64,0.750,0.00,0.00,45.00,8.75,73.4,27.43,2.30,2562,1.05,15.3,16.86,0
91.185,-7.81,0.00,0.00,14.47,0.58,0.64,0.750,0.00,0.00,45.00,8.75,73.4,27.64,2.30,2565,0.97,15.3,16.86,0
91.284,-7.81,0.00,-0.12,14.36,0.58,0.64,0.750,0.00,0.00,45.00,8.68,73.4,26.90,2.32,2544,0.90,15.3,16.86,0
91.380,-7.81,0.00,-0.12,14.36,0.58,0.64,0.750,0.00,0.00,45.00,8.67,73.4,26.90,2.32,2540,0.92,15.3,16.86,0
91.464,-7.81,0.00,-0.12,14.47,0.58,0.64,0.750,0.00,0.00,45.00,8.66,73.4,27.01,2.30,2538,0.93,15.3,16.86,0
91.562,-7.81,0.00,-0.12,14.47,0.59,0.64,0.750,0.00,0.00,45.00,8.64,73.4,27.01,2.30,2532,1.06,15.3,16.86,0
91.660,-7.81,0.00,0.00,14.47,0.60,0.64,0.750,0.00,0.00,45.00,8.66,73.4,26.80,2.30,2536,0.92,15.3,16.86,0
91.745,-7.03,0.00,0.00,14.59,0.60,0.64,0.750,0.00,0.00,45.00,8.71,73.4,27.54,2.30,2552,0.84,15.3,16.86,0
91.830,-7.81,0.00,-0.12,14.36,0.61,0.64,0.750,0.00,0.00,45.00,8.71,73.4,26.90,2.32,2552,0.93,15.3,16.86,0
91.925,-7.81,0.00,-0.12,14.36,0.61,0.64,0.750,0.00,0.00,45.00,8.72,73.4,27.11,2.32,2554,0.89,15.3,16.86,0
92.019,-7.03,0.00,0.00,14.47,0.61,0.64,0.750,0.00,0.00,45.00,8.72,73.4,26.69,2.32,2554,0.89,15.3,16.86,0
92.118,-7.81,0.00,-0.12,14.36,0.62,0.64,0.750,0.00,0.00,44.50,8.71,73.4,27.22,2.30,2552,0.89,15.3,16.86,0
92.203,-8.59,0.00,-0.12,14.24,0.62,0.64,0.750,0.00,0.00,45.00,8.63,73.4,27.01,2.32,2530,0.95,15.3,16.86,0
92.298,-7.81,0.00,-0.12,14.36,0.64,0.64,0.750,0.00,0.00,45.00,8.65,73.4,27.22,2.30,2534,0.89,15.3,16.86,0
92.386,-7.81,0.00,-0.12,14.47,0.65,0.64,0.750,0.00,0.00,45.00,8.66,73.4,26.90,2.30,2537,0.91,15.3,16.86,0
92.474,-7.81,0.00,-0.12,14.36,0.66,0.64,0.750,0.00,0.00,45.00,8.64,73.4,27.01,2.30,2532,0.91,15.3,16.86,0
92.564,-7.81,0.00,-0.12,14.47,0.68,0.64,0.750,0.00,0.00,45.00,8.64,73.4,27.22,2.30,2532,0.92,15.3,16.86,0
92.664,-7.81,0.00,0.00,14.47,0.68,0.64,0.750,0.00,0.00,45.00,8.72,73.4,27.54,2.32,2554,0.88,15.3,16.86,0
92.753,-7.81,0.00,-0.12,14.47,0.69,0.65,0.750,0.00,0.00,45.00,8.73,73.4,27.22,2.30,2557,0.94,15.3,16.86,0
92.855,-7.81,0.00,-0.12,14.47,0.69,0.64,0.750,0.00,0.00,45.00,8.73,73.4,27.22,2.32,2559,0.91,15.3,16.47,0
92.947,-7.81,0.00,0.00,14.47,0.69,0.64,0.750,0.00,0.00,45.00,8.73,73.4,27.11,2.30,2556,0.91,15.3,16.86,0
93.031,-7.81,0.00,-0.12,14.47,0.69,0.64,0.750,0.00,0.00,45.00,8.69,73.4,27.22,2.30,2546,0.89,15.3,16.86,0
93.116,-7.81,0.00,0.00,14.47,0.69,0.64,0.750,0.00,0.00,45.00,8.63,73.4,27.01,2.30,2528,0.92,15.3,16.86,0
93.218,-7.81,0.00,0.00,14.47,0.70,0.64,0.750,0.00,0.00,45.00,8.63,73.4,27.11,2.30,2528,0.87,15.3,16.86,0
93.307,-7.03,0.00,0.00,14.59,0.70,0.64,0.750,0.00,0.00,45.00,8.61,73.4,27.11,2.30,2524,0.93,15.3,16.47,0
93.402,-7.81,0.00,0.00,14.47,0.70,0.64,0.750,0.00,0.00,44.50,8.64,73.4,27.54,2.32,2532,0.89,15.3,16.86,0
93.486,-8.59,0.00,-0.12,14.36,0.70,0.65,0.750,0.00,0.00,45.00,8.64,73.4,27.32,2.32,2532,0.94,15.3,16.47,0
93.583,-8.59,0.00,-0.12,14.24,0.69,0.65,0.750,0.00,0.00,45.00,8.68,73.4,27.01,2.30,2544,0.90,15.3,16.86,0
93.679,-8.59,0.00,-0.12,14.36,0.70,0.64,0.750,0.00,0.00,45.00,8.68,73.4,27.01,2.30,2543,0.94,15.3,16.86,0
93.778,-8.59,0.00,0.00,14.47,0.70,0.64,0.750,0.00,0.00,45.00,8.69,73.4,26.90,2.30,2546,0.90,15.3,16.86,0
93.866,-7.81,0.00,0.00,14.47,0.70,0.64,0.750,0.00,0.00,45.00,8.68,73.4,27.32,2.32,2544,0.94,15.3,16.86,0
93.955,-8.59,0.00,-0.12,14.47,0.70,0.65,0.750,0.00,0.00,44.50,8.61,73.4,27.43,2.30,2522,0.87,15.3,16.47,0
94.050,-9.38,0.00,-0.12,14.36,0.69,0.65,0.750,0.00,0.00,45.00,8.62,73.4,27.11,2.30,2526,0.93,15.3,16.86,0
94.138,-8.59,0.00,-0.12,14.47,0.69,0.64,0.750,0.00,0.00,45.00,8.62,73.4,26.90,2.30,2524,0.87,15.3,16.47,0
94.223,-8.59,0.00,0.00,14.59,0.68,0.64,0.750,0.00,0.00,45.00,8.61,73.4,26.59,2.30,2524,0.90,15.3,16.86,0
94.319,-7.81,0.00,0.00,14.59,0.68,0.64,0.750,0.00,0.00,45.00,8.62,73.4,27.64,2.32,2526,0.89,15.3,16.86,0
94.404,-7.81,0.00,0.00,14.59,0.68,0.65,0.750,0.00,0.00,44.50,8.69,73.4,27.01,2.30,2546,0.93,15.3,16.47,0
94.501,-9.38,0.00,-0.12,14.36,0.67,0.64,0.750,0.00,0.00,45.00,8.69,73.4,27.11,2.32,2547,0.89,15.3,16.86,0
94.590,-7.81,0.00,0.00,14.47,0.66,0.64,0.750,0.00,0.00,45.00,8.70,73.4,26.59,2.30,2550,0.92,15.3,16.47,0
94.686,-7.81,0.00,0.00,14.59,0.65,0.64,0.750,0.00,0.00,45.00,8.69,73.4,27.32,2.30,2546,0.91,15.3,16.86,0
94.772,-7.81,0.00,0.00,14.59,0.64,0.65,0.750,0.00,0.00,44.50,8.61,73.4,27.64,2.32,2522,0.88,15.3,16.47,0
94.867,-7.81,0.00,0.00,14.47,0.64,0.65,0.750,0.00,0.00,44.50,8.63,73.4,27.22,2.32,2528,0.90,15.3,16.86,0
94.965,-8.59,0.00,-0.12,14.36,0.62,0.65,0.750,0.00,0.00,45.00,8.61,73.4,26.59,2.30,2524,0.93,15.3,16.86,0
95.061,-9.38,0.00,-0.12,14.24,0.61,0.64,0.750,0.00,0.00,45.00,8.61,73.4,27.11,2.30,2522,0.86,15.3,16.47,0
95.148,-7.81,0.00,0.00,14.47,0.61,0.64,0.750,0.00,0.00,45.00,8.68,73.4,26.80,2.30,2544,0.91,15.3,16.86,0
95.244,-7.81,0.00,0.00,14.47,0.61,0.64,0.750,0.00,0.00,45.00,8.66,73.4,27.11,2.30,2536,0.94,15.3,16.47,0
95.328,-7.03,0.00,0.00,14.47,0.63,0.64,0.750,0.00,0.00,45.00,8.65,73.4,27.11,2.30,2534,0.95,15.3,16.86,0
95.422,-7.03,0.00,0.00,14.59,0.64,0.64,0.750,0.00,0.00,45.00,8.66,73.4,26.90,2.30,2536,0.92,15.3,16.47,0
95.510,-8.59,0.00,-0.12,14.36,0.64,0.64,0.750,0.00,0.00,45.00,8.59,73.4,27.53,2.30,2518,0.89,15.3,16.86,0
95.604,-7.81,0.00,-0.12,14.36,0.63,0.64,0.750,0.00,0.00,45.00,8.58,73.4,26.69,2.30,2515,0.88,15.3,16.47,0
95.698,-7.81,0.00,-0.12,14.47,0.62,0.64,0.750,0.00,0.00,45.00,8.58,73.4,27.32,2.30,2512,0.89,15.3,16.47,0
95.791,-7.03,0.00,0.00,14.47,0.62,0.64,0.750,0.00,0.00,44.50,8.58,73.4,27.64,2.30,2515,0.90,15.3,16.86,0
95.885,-7.81,0.00,-0.12,14.47,0.62,0.65,0.750,0.00,0.00,44.50,8.66,73.4,27.11,2.32,2538,0.90,15.3,16.47,0
95.974,-7.81,0.00,-0.12,14.36,0.62,0.65,0.750,0.00,0.00,44.50,8.67,73.4,27.01,2.30,2540,0.90,15.3,16.86,0
96.063,-8.59,0.00,-0.12,14.36,0.63,0.65,0.750,0.00,0.00,45.00,8.69,73.4,26.90,2.30,2544,0.88,15.3,16.47,0
96.153,-7.81,0.00,-0.12,14.36,0.64,0.64,0.750,0.00,0.00,45.00,8.67,73.4,27.01,2.30,2540,0.90,15.3,16.86,0
96.246,-7.03,0.00,0.00,14.47,0.65,0.64,0.750,0.00,0.00,45.00,8.68,73.4,27.53,2.30,2542,0.85,15.3,16.47,0
96.336,-7.03,0.00,0.00,14.59,0.67,0.65,0.750,0.00,0.00,45.00,8.61,73.4,27.22,2.30,2524,0.89,15.3,16.86,0
96.436,-7.81,0.00,-0.12,14.47,0.68,0.65,0.750,0.00,0.00,44.50,8.59,73.4,27.11,2.30,2516,0.93,15.3,16.86,0
96.521,-7.81,0.00,-0.12,14.36,0.68,0.65,0.750,0.00,0.00,45.00,8.60,73.4,27.11,2.30,2520,0.89,15.3,16.47,0
96.614,-7.81,0.00,0.00,14.47,0.68,0.64,0.750,0.00,0.00,45.00,8.62,73.4,27.11,2.32,2526,0.92,15.3,16.86,0
96.706,-8.59,0.00,-0.12,14.47,0.68,0.65,0.750,0.00,0.00,44.50,8.66,73.4,27.34,2.30,2536,0.91,15.3,16.47,0
96.797,-7.81,0.00,-0.12,14.47,0.68,0.65,0.750,0.00,0.00,44.50,8.66,73.4,27.34,2.30,2538,0.92,15.3,16.86,0
96.896,-8.59,0.00,-0.12,14.47,0.68,0.65,0.750,0.00,0.00,44.50,8.67,73.4,27.34,2.30,2541,1.00,15.3,16.47,0
96.984,-9.38,0.00,-0.12,14.36,0.68,0.65,0.750,0.00,0.00,44.50,8.68,73.4,27.34,2.30,2542,0.89,15.3,16.86,0
97.072,-7.81,0.00,0.00,14.47,0.68,0.65,0.750,0.00,0.00,44.50,8.62,73.4,27.66,2.32,2526,0.87,15.3,16.47,0
97.165,-9.38,0.00,-0.12,14.47,0.68,0.65,0.750,0.00,0.00,44.50,8.58,73.4,27.02,2.30,2514,0.92,15.3,16.47,0
97.268,-8.59,0.00,-0.12,14.47,0.68,0.65,0.750,0.00,0.00,45.00,8.58,73.4,27.24,2.30,2514,0.88,15.3,16.47,0
97.351,-7.81,0.00,0.00,14.59,0.68,0.65,0.750,0.00,0.00,45.00,8.60,73.4,27.13,2.30,2520,0.94,15.3,16.47,0
97.444,-9.38,0.00,-0.12,14.47,0.67,0.64,0.750,0.00,0.00,45.00,8.68,73.4,26.29,2.28,2544,0.92,14.9,16.86,0
97.533,-8.59,0.00,0.00,14.59,0.67,0.63,0.750,0.00,0.00,45.00,8.13,73.4,26.29,2.30,2540,0.77,14.9,16.47,0
97.628,-7.81,0.00,0.00,14.59,0.66,0.63,0.750,0.00,0.00,45.00,8.15,73.4,26.50,2.30,2546,0.94,14.9,16.86,0
97.716,-6.25,0.00,0.00,14.70,0.65,0.63,0.750,0.00,0.00,45.00,8.69,73.4,27.03,2.30,2546,0.89,15.3,16.47,0
97.821,-5.47,0.00,0.00,14.81,0.64,0.64,0.750,0.00,0.00,45.00,8.62,73.4,27.14,2.30,2525,1.00,14.9,16.47,0
97.900,-6.25,0.00,0.00,14.59,0.62,0.64,0.750,0.00,0.00,45.00,8.58,73.4,26.50,2.30,2513,1.01,14.9,16.86,0
97.998,-5.47,0.00,0.00,14.47,0.60,0.63,0.750,0.00,0.00,45.00,8.04,73.4,25.37,2.26,2512,0.88,14.5,16.47,0
98.084,-6.25,0.00,-0.12,14.36,0.58,0.61,0.750,0.00,0.00,45.50,8.06,73.4,25.18,2.26,2520,0.62,14.5,16.86,0
98.179,-6.25,0.00,-0.12,14.36,0.58,0.61,0.750,0.00,0.00,45.50,8.10,73.4,25.77,2.28,2532,0.83,14.5,16.47,0
98.273,-4.69,0.00,0.00,14.59,0.57,0.61,0.750,0.00,0.00,45.50,8.12,73.4,25.77,2.26,2537,0.83,14.5,16.86,0
98.360,-5.47,0.00,-0.12,14.47,0.58,0.60,0.750,0.00,0.00,45.50,8.12,73.4,25.38,2.26,2538,0.84,14.5,16.47,0
98.459,-6.25,0.00,-0.12,14.36,0.58,0.61,0.750,0.00,0.00,45.50,8.10,73.4,25.67,2.26,2530,0.82,14.5,16.47,0
98.557,-4.69,0.00,0.00,14.59,0.58,0.61,0.750,0.00,0.00,45.50,8.04,73.4,25.47,2.26,2513,0.87,14.5,16.47,0
98.635,-5.47,0.00,-0.12,14.47,0.58,0.61,0.750,0.00,0.00,45.50,8.05,73.4,25.58,2.28,2517,0.94,14.5,16.47,0
98.729,-5.47,0.00,-0.12,14.47,0.58,0.61,0.750,0.00,0.00,45.50,8.05,73.4,25.19,2.26,2516,0.95,14.5,16.86,0
98.826,-4.69,0.00,0.00,14.47,0.58,0.60,0.750,0.00,0.00,45.50,8.05,73.4,25.47,2.26,2515,0.95,14.5,16.47,0
98.929,-4.69,0.00,-0.12,14.47,0.58,0.60,0.750,0.00,0.00,45.50,8.10,73.4,25.89,2.26,2532,0.96,14.5,16.47,0
99.013,-4.69,0.00,0.00,14.47,0.58,0.61,0.750,0.00,0.00,45.50,8.12,73.4,25.70,2.28,2538,0.89,14.5,16.47,0
99.102,-3.91,0.00,0.00,14.59,0.58,0.61,0.750,0.00,0.00,45.50,8.13,73.4,25.57,2.26,2540,0.94,14.5,16.86,0
99.198,-4.69,0.00,-0.12,14.36,0.58,0.60,0.750,0.00,0.00,45.50,8.12,73.4,25.29,2.26,2536,0.91,14.5,16.47,0
99.288,-3.91,0.00,0.00,14.47,0.58,0.60,0.750,0.00,0.00,45.50,8.04,73.4,25.48,2.26,2513,0.83,14.5,16.47,0
99.373,-3.91,0.00,0.00,14.59,0.58,0.60,0.750,0.00,0.00,45.50,8.04,73.4,25.39,2.28,2511,0.83,14.5,16.86,0
99.468,-3.91,0.00,-0.12,14.47,0.58,0.61,0.750,0.00,0.00,45.50,8.03,73.4,25.01,2.26,2509,0.84,14.5,16.47,0
99.568,-4.69,0.00,-0.12,14.36,0.58,0.60,0.750,0.00,0.00,45.50,8.04,73.4,25.20,2.26,2512,0.89,14.5,16.86,0
99.655,-3.91,0.00,-0.12,14.36,0.58,0.61,0.750,0.00,0.00,45.50,8.10,73.4,25.49,2.26,2532,0.86,14.5,16.47,0
99.749,-4.69,0.00,-0.12,14.36,0.58,0.61,0.750,0.00,0.00,45.50,8.10,73.4,25.49,2.26,2530,0.86,14.5,16.47,0
99.837,-5.47,0.00,-0.12,14.24,0.59,0.61,0.750,0.00,0.00,45.50,8.10,73.4,25.49,2.26,2532,0.87,14.5,16.47,0
99.932,-4.69,0.00,-0.12,14.36,0.59,0.61,0.750,0.00,0.00,45.50,8.02,73.4,25.49,2.28,2508,0.91,14.5,16.47,0
100.027,-3.91,0.00,0.00,14.47,0.60,0.61,0.750,0.00,0.00,45.50,8.03,73.4,25.30,2.26,2510,0.84,14.5,16.47,0
100.110,-4.69,0.00,-0.12,14.47,0.60,0.61,0.750,0.00,0.00,45.50,8.03,73.4,25.80,2.26,2510,1.00,14.5,16.86,0
100.205,-3.91,0.00,-0.12,14.47,0.61,0.61,0.750,0.00,0.00,45.50,8.03,73.4,25.70,2.26,2509,0.85,14.5,16.86,0
100.291,-4.69,0.00,-0.12,14.47,0.61,0.61,0.750,0.00,0.00,45.50,8.10,73.4,24.46,2.24,2532,0.88,14.5,16.47,0
100.393,-3.91,0.00,-0.12,14.47,0.62,0.60,0.750,0.00,0.00,45.50,8.08,73.4,25.80,2.28,2525,0.86,14.5,16.47,0
100.479,-3.12,0.00,0.00,14.59,0.63,0.61,0.750,0.00,0.00,45.50,8.06,73.4,25.12,2.26,2520,1.00,14.5,16.47,0
100.574,-3.91,0.00,-0.12,14.47,0.64,0.60,0.750,0.00,0.00,45.50,8.07,73.4,25.50,2.26,2520,0.89,14.5,16.47,0
100.669,-3.91,0.00,-0.12,14.47,0.65,0.61,0.750,0.00,0.00,45.50,8.03,73.4,25.41,2.26,2509,1.02,14.5,16.47,0
100.765,-3.12,0.00,0.00,14.47,0.65,0.61,0.750,0.00,0.00,45.50,8.04,73.4,25.22,2.26,2514,0.87,14.5,16.47,0
100.845,-3.91,0.00,-0.12,14.36,0.65,0.60,0.750,0.00,0.00,45.50,8.03,73.4,25.22,2.26,2510,0.85,14.5,16.47,0
100.935,-3.91,0.00,-0.12,14.24,0.64,0.60,0.750,0.00,0.00,45.50,8.06,73.4,25.61,2.26,2518,0.87,14.5,16.47,0
101.031,-3.91,0.00,-0.12,14.36,0.65,0.60,0.750,0.00,0.00,45.50,8.06,73.4,24.94,2.24,2520,0.89,14.5,16.47,0
101.140,-3.91,0.00,-0.12,14.36,0.65,0.60,0.750,0.00,0.00,45.50,8.06,73.4,25.13,2.26,2520,0.87,14.5,16.47,0
101.216,-3.91,0.00,-0.12,14.47,0.66,0.60,0.750,0.00,0.00,45.50,7.99,73.4,25.81,2.26,2498,0.89,14.5,16.47,0
101.303,-3.91,0.00,-0.12,14.47,0.66,0.61,0.750,0.00,0.00,45.50,7.99,73.4,25.32,2.26,2498,0.87,14.5,16.47,0
101.396,-4.69,0.00,-0.12,14.36,0.67,0.60,0.750,0.00,0.00,45.50,7.99,73.4,25.23,2.26,2498,0.84,14.5,16.47,0
101.494,-3.91,0.00,-0.12,14.47,0.66,0.60,0.750,0.00,0.00,45.50,7.98,73.4,25.23,2.26,2495,0.85,14.5,16.47,0
101.582,-3.91,0.00,0.00,14.47,0.66,0.61,0.750,0.00,0.00,45.50,8.09,73.4,25.14,2.26,2528,0.90,14.5,16.47,0
101.673,-3.91,0.00,-0.12,14.47,0.66,0.60,0.750,0.00,0.00,45.50,8.08,73.4,25.04,2.26,2524,0.84,14.5,16.47,0
101.771,-3.12,0.00,0.00,14.59,0.66,0.61,0.750,0.00,0.00,45.50,8.04,73.4,25.52,2.26,2512,0.89,14.5,16.47,0
101.855,-3.12,0.00,0.00,14.59,0.66,0.61,0.750,0.00,0.00,45.50,7.98,73.4,25.23,2.26,2495,0.86,14.5,16.47,0
101.954,-3.91,0.00,-0.12,14.47,0.65,0.61,0.750,0.00,0.00,45.50,8.01,73.4,25.33,2.26,2502,0.91,14.5,16.47,0
102.049,-3.91,0.00,-0.12,14.36,0.65,0.61,0.750,0.00,0.00,45.50,7.98,73.4,25.43,2.24,2492,0.89,14.5,16.47,0
102.133,-3.91,0.00,-0.12,14.47,0.64,0.61,0.750,0.00,0.00,45.50,8.01,73.4,25.33,2.26,2503,0.94,14.5,16.47,0
102.238,-3.12,0.00,-0.12,14.47,0.63,0.61,0.750,0.00,0.00,45.50,8.05,73.4,25.05,2.26,2515,0.89,14.5,16.47,0
102.316,-4.69,0.00,-0.12,14.36,0.62,0.61,0.750,0.00,0.00,45.50,8.03,73.4,25.14,2.24,2510,0.88,14.5,16.47,0
102.407,-3.12,0.00,-0.12,14.47,0.62,0.60,0.750,0.00,0.00,45.50,7.94,73.4,25.15,2.26,2481,0.87,14.5,16.47,0
102.503,-3.12,0.00,-0.12,14.47,0.62,0.60,0.750,0.00,0.00,45.50,7.95,73.4,24.86,2.26,2483,0.92,14.5,16.47,0
102.591,-3.12,0.00,-0.12,14.47,0.61,0.61,0.750,0.00,0.00,45.50,7.96,73.4,25.43,2.26,2488,0.85,14.5,16.47,0
102.691,-2.34,0.00,0.00,14.59,0.61,0.61,0.750,0.00,0.00,45.00,8.05,73.4,25.73,2.26,2515,0.86,14.5,16.47,0
102.776,-3.91,0.00,-0.12,14.47,0.61,0.61,0.750,0.00,0.00,45.00,8.02,73.4,25.34,2.28,2508,0.83,14.5,16.47,0
102.869,-3.12,0.00,-0.12,14.36,0.61,0.61,0.750,0.00,0.00,45.00,8.02,73.4,25.15,2.26,2505,0.86,14.5,16.47,0
102.963,-2.34,0.00,-0.12,14.47,0.61,0.61,0.750,0.00,0.00,45.50,7.97,73.4,25.34,2.26,2492,0.92,14.5,16.47,0
103.068,-2.34,0.00,-0.12,14.47,0.61,0.61,0.750,0.00,0.00,45.50,7.94,73.4,25.06,2.24,2482,0.90,14.5,16.47,0
103.144,-3.12,0.00,-0.12,14.36,0.62,0.61,0.750,0.00,0.00,45.50,7.99,73.4,25.06,2.26,2496,0.88,14.5,16.47,0
103.236,-2.34,0.00,-0.12,14.47,0.64,0.61,0.750,0.00,0.00,45.50,7.99,73.4,25.44,2.26,2497,0.87,14.5,16.47,0
103.341,-3.12,0.00,-0.12,14.47,0.65,0.61,0.750,0.00,0.00,45.50,8.00,73.4,25.06,2.24,2500,0.87,14.5,16.47,0
103.440,-3.12,0.00,-0.12,14.47,0.67,0.61,0.750,0.00,0.00,45.50,7.92,73.4,25.07,2.26,2474,0.87,14.5,16.47,0
103.514,-3.12,0.00,-0.12,14.47,0.68,0.61,0.750,0.00,0.00,45.50,7.93,73.4,25.26,2.26,2477,0.89,14.5,16.47,0
103.613,-3.12,0.00,-0.12,14.47,0.68,0.61,0.750,0.00,0.00,45.50,7.94,73.4,25.16,2.24,2480,0.87,14.5,16.47,0
103.696,-3.12,0.00,-0.12,14.47,0.69,0.60,0.750,0.00,0.00,45.50,7.99,73.4,25.16,2.26,2497,0.89,14.5,16.47,0
103.789,-2.34,0.00,0.00,14.47,0.69,0.61,0.750,0.00,0.00,45.50,7.99,73.4,25.17,2.26,2496,0.91,14.5,16.47,0
103.885,-2.34,0.00,0.00,14.59,0.70,0.61,0.750,0.00,0.00,45.00,7.98,73.4,25.45,2.26,2494,0.87,14.5,16.47,0
103.979,-3.12,0.00,-0.12,14.47,0.70,0.61,0.750,0.00,0.00,45.00,7.90,73.4,25.45,2.26,2469,0.92,14.5,16.47,0
104.068,-2.34,0.00,-0.12,14.47,0.70,0.61,0.750,0.00,0.00,45.00,7.92,73.4,25.17,2.26,2474,0.89,14.5,16.47,0
104.158,-3.91,0.00,-0.12,14.36,0.69,0.61,0.750,0.00,0.00,45.00,7.98,73.4,25.27,2.24,2493,0.86,14.5,16.47,0
104.258,-3.12,0.00,-0.12,14.36,0.69,0.61,0.750,0.00,0.00,45.50,7.97,73.4,25.17,2.26,2491,0.87,14.5,16.47,0
104.349,-3.12,0.00,-0.12,14.47,0.69,0.61,0.750,0.00,0.00,45.00,7.97,73.4,25.55,2.26,2492,0.86,14.5,16.47,0
104.436,-3.12,0.00,-0.12,14.47,0.69,0.61,0.750,0.00,0.00,45.00,7.91,73.4,25.46,2.24,2473,0.85,14.5,16.47,0
104.523,-3.91,0.00,-0.12,14.36,0.69,0.61,0.750,0.00,0.00,45.50,7.91,73.4,25.08,2.24,2471,0.92,14.5,16.47,0
104.629,-2.34,0.00,0.00,14.47,0.69,0.61,0.750,0.00,0.00,45.50,7.98,73.4,25.18,2.26,2493,0.80,14.5,16.47,0
104.709,-2.34,0.00,0.00,14.59,0.69,0.61,0.750,0.00,0.00,45.00,7.97,73.4,25.66,2.26,2491,0.87,14.5,16.47,0
104.803,-3.12,0.00,-0.12,14.47,0.69,0.62,0.750,0.00,0.00,45.00,7.96,73.4,25.56,2.26,2489,0.82,14.5,16.47,0
104.899,-2.34,0.00,-0.12,14.36,0.68,0.61,0.750,0.00,0.00,45.00,7.89,73.4,24.99,2.26,2466,0.90,14.5,16.47,0
104.984,-2.34,0.00,0.00,14.47,0.67,0.61,0.750,0.00,0.00,45.50,7.88,73.4,24.99,2.26,2464,0.79,14.5,16.47,0
105.079,-2.34,0.00,0.00,14.47,0.67,0.61,0.750,0.00,0.00,45.00,7.96,73.4,25.28,2.26,2488,0.86,14.5,16.47,0
105.178,-2.34,0.00,-0.12,14.47,0.66,0.62,0.750,0.00,0.00,45.00,7.96,73.4,25.56,2.26,2489,0.83,14.5,16.47,0
105.274,-3.91,0.00,-0.12,14.24,0.66,0.61,0.750,0.00,0.00,45.00,7.94,73.4,25.18,2.26,2482,0.85,14.5,16.47,0
105.352,-3.12,0.00,-0.12,14.47,0.65,0.61,0.750,0.00,0.00,45.00,7.88,73.4,25.09,2.26,2463,0.84,14.5,16.47,0
105.448,-3.12,0.00,-0.12,14.47,0.64,0.61,0.750,0.00,0.00,45.00,7.88,73.4,25.47,2.24,2463,0.84,14.5,16.47,0
105.541,-3.12,0.00,-0.12,14.47,0.64,0.61,0.750,0.00,0.00,45.00,7.95,73.4,24.81,2.26,2484,0.84,14.5,16.47,0
105.641,-2.34,0.00,-0.12,14.47,0.64,0.61,0.750,0.00,0.00,45.00,7.96,73.4,25.19,2.24,2487,0.82,14.5,16.47,0
105.735,-2.34,0.00,-0.12,14.47,0.64,0.61,0.750,0.00,0.00,45.00,7.94,73.4,25.19,2.24,2482,0.91,14.5,16.47,0
105.826,-1.56,0.00,0.00,14.47,0.64,0.61,0.750,0.00,0.00,45.50,7.88,73.4,25.10,2.26,2464,0.85,14.5,16.47,0
105.903,-2.34,0.00,0.00,14.47,0.64,0.61,0.750,0.00,0.00,45.00,7.90,73.4,25.38,2.26,2469,0.87,14.5,16.47,0
105.994,-2.34,0.00,-0.12,14.36,0.64,0.61,0.750,0.00,0.00,45.00,7.95,73.4,25.20,2.26,2484,0.84,14.5,16.47,0
106.091,-2.34,0.00,-0.12,14.36,0.64,0.62,0.750,0.00,0.00,45.00,7.93,73.4,25.20,2.26,2478,0.84,14.5,16.47,0
106.185,-2.34,0.00,-0.12,14.36,0.64,0.62,0.750,0.00,0.00,45.00,7.88,73.4,25.39,2.24,2463,0.81,14.5,16.47,0
106.270,-2.34,0.00,-0.12,14.36,0.65,0.61,0.750,0.00,0.00,45.00,7.88,73.4,24.73,2.24,2464,0.88,14.5,16.47,0
106.370,-2.34,0.00,-0.12,14.36,0.65,0.61,0.750,0.00,0.00,45.50,7.88,73.4,25.39,2.26,2463,0.82,14.5,16.47,0
106.454,-0.78,0.00,0.00,14.59,0.66,0.61,0.750,0.00,0.00,45.00,7.95,73.4,25.11,2.24,2486,0.87,14.5,16.47,0
